10,1,68.9004,7165.23,0.0903054
10,2,61.2108,7478.38,0.0454101
10,3,77.7754,6941.81,0.0434026
10,1,68.9004,7165.23,0.0903054
10,2,61.2108,7478.38,0.0454101
10,3,77.7754,6941.81,0.0434026
10,4,68.4789,6373.61,0.0267294
10,5,53.3076,5904.28,0.1502
10,6,74.9911,7563.13,0.0350064
10,7,67.6701,7095.39,0.0846049
10,8,74.78,7711.63,0.0155738
10,9,78.9651,7990.09,0.044572
10,10,74.9047,7413.94,0.042402
10,101,72.2241,6791.04,0.0626695
10,102,54.0564,5836.78,0.0529206
10,103,86.7327,7740.43,0.0279433
10,104,69.3499,6923.75,0.0866674
10,105,87.3344,7904.67,0.0643426
10,106,74.7733,7415.92,0.0455076
10,107,71.4999,7909.55,0.0766053
10,108,57.3647,6015.52,0.0708648
10,109,98.8258,9690.47,0.00176719
10,110,63.8792,6003.14,0.0687902
20,11,52.5795,12240.1,0.104875
20,12,54.6801,10955.3,0.0475145
20,13,52.6097,11142.7,0.107578
20,14,29.1631,7105.81,0.12877
20,15,48.5675,9182.93,0.0648099
20,16,61.9445,10440.6,0.109482
20,17,23.4947,6236.85,0.196012
20,18,21.9743,6532.32,0.127734
20,19,52.2493,11068.6,0.0551225
20,20,34.0545,9594.37,0.135643
20,201,49.8805,12264.2,0.0328386
20,202,23.3516,6986.32,0.207474
20,203,35.0784,7519.54,0.1486
20,204,34.4904,8162.03,0.166929
20,205,37.4197,10490.9,0.114787
20,206,57.2744,11304.1,0.0258367
20,207,51.9466,13316.1,0.0409366
20,208,28.4368,7096.58,0.170881
20,209,40.2498,9863.15,0.0897346
20,210,45.5648,9909.42,0.036885
30,1,22.5805,9182.47,0.196963
10,1,73.3475,7207.84,0.0773813
10,2,70.5742,9567.18,0.0064399
10,3,83.7857,7681.29,0.0403984
10,4,79.2308,7892.4,0.0356515
10,5,51.4824,5405.08,0.0542269
10,6,77.6233,8177.52,0.0486746
10,7,71.1726,7896.72,0.066156
10,8,71.2867,5604.67,0.0665706
10,9,80.1563,7822.06,0.0631866
10,10,85.8691,8466.73,0.0105301
10,101,83.2315,7610.66,0.0509271
10,102,68.1737,7409.78,0.0566117
10,103,99.1085,9778.58,0.000634443
10,104,65.067,6890.01,0.081428
10,105,87.9955,8302.11,0.0575743
10,106,82.8529,9209.31,0.0168682
10,107,83.042,8449.05,0.0081373
10,108,86.8571,9103.47,0.0193003
10,109,99.3364,9708.08,0.00240053
10,110,87.5718,7263.87,0.0597575
20,11,55.9726,13621.5,0.0615612
20,12,59.9208,11875.6,0.0428855
20,13,65.6315,14080.3,0.0317754
20,14,35.7087,8926.92,0.112546
20,15,51.8116,10417.8,0.0610255
20,16,66.2859,12064.8,0.0994115
20,17,34.1526,7304.31,0.159729
20,18,31.3024,8011.57,0.0843322
20,19,56.3443,13017.8,0.0384958
20,20,48.3198,11757.8,0.0859768
20,201,56.3711,13725.3,0.0429132
20,202,22.0917,6024.24,0.16589
20,203,40.8984,8044.19,0.136362
20,204,44.8544,10649.4,0.143008
20,205,48.0106,11467.1,0.0687059
20,206,70.2427,12654.4,0.0334997
20,207,57.1164,12657.5,0.0538509
20,208,34.1673,9454.47,0.125721
20,209,52.3554,12184.2,0.0868897
20,210,48.6667,10258.1,0.0893953
30,21,24.7539,9298.55,0.179918
30,22,29.1524,10699.6,0.151421
30,23,32.9276,12310.6,0.0620372
30,24,26.6434,11887.9,0.2098
30,25,44.4436,12464,0.0871653
30,26,35.7634,12023.2,0.134745
30,27,31.8725,12081.7,0.132887
30,28,49.4398,12665.4,0.114282
30,29,28.3618,10688.2,0.0799418
30,30,38.4524,11808.8,0.093448
30,301,24.7524,8753.85,0.119912
30,302,31.9131,10513.8,0.176949
30,303,30.4411,10518.6,0.0981014
30,304,25.4013,8505.86,0.169947
30,305,22.2329,10658.5,0.151043
30,306,44.1324,10453.1,0.11238
30,307,27.2156,10154.1,0.130426
30,308,30.6559,10771.3,0.128289
30,309,29.0088,10754.2,0.121037
30,310,35.1902,12774.7,0.122447
40,31,16.7406,11004.2,0.156256
40,32,22.1757,11584,0.162151
40,33,24.0277,15368.7,0.0917993
40,34,30.3821,13204.4,0.176535
40,35,34.227,13787.1,0.152206
40,36,27.6069,11871.4,0.159863
40,37,24.7752,9028.98,0.141582
40,38,24.8292,10150.1,0.161899
40,39,11.0836,6237.37,0.253379
40,40,13.2638,8888.7,0.160606
40,401,16.456,8546.48,0.187377
40,402,29.3134,10710.1,0.1326
40,403,14.4568,6885.29,0.320405
40,404,21.8578,10490.8,0.154475
40,405,25.6427,12713.3,0.117628
40,406,42.1735,15182.9,0.0911146
40,407,21.0566,11129.5,0.207118
40,408,20.8051,11679.6,0.1842
40,409,24.8667,9896.35,0.16044
40,410,14.0305,10845.2,0.172801
50,41,28.7753,16383.2,0.107065
50,42,19.4998,11930.6,0.140948
50,43,15.5478,9759.67,0.22017
50,44,29.844,17560.4,0.0883987
50,45,24.6925,14543.1,0.0832676
50,46,28.1751,13823.5,0.106729
50,47,20.077,9538,0.206917
50,48,15.1333,11652.5,0.118464
50,49,9.82615,9237.34,0.245864
50,50,22.4412,13131.8,0.0750223
50,501,11.4556,8781.19,0.14945
50,502,19.0021,7995.98,0.205528
50,503,30.3676,14622.5,0.094565
50,504,33.4797,16094.5,0.0877406
50,505,29.7876,12523.8,0.101303
50,506,13.9159,10223.7,0.136418
50,507,26.7813,14653.4,0.181299
50,508,21.3136,10050.1,0.126242
50,509,18.7008,11129.4,0.137873
50,510,19.3833,12999.5,0.203742
50,49,17.1491,11185.3,0.308536
50,49,22.6706,13067,0.221969
50,49,22.6706,13067,0.221969
50,49,12.2531,9433.56,0.380438
50,49,17.4857,12129.8,0.263044
10,1,56.899,1346.92,0.00943822
10,1,0,0,0
10,1,0,0,0
10,1,68.4252,8488.74,0.109957
50,49,17.4857,12129.8,0.263044
50,49,0,0,0
50,49,0,0,0
10,1,79.4243,8379,0.148195
10,2,83.4699,8282.05,0.188286
10,2,99.9362,1471.85,0.00350464
50,49,93.0909,7172.8,0.0318815
50,49,89.9608,6899.93,0.112051
10,2,99.5535,1474.03,0.00524736
10,2,62.3298,6680.41,0.190786
10,1,65.2713,1286.37,0.0041568
10,1,94.8994,1405.9,0.0167283
10,1,63.2392,1176.03,0.0114692
10,1,88.1731,1468.55,0.00276782
10,1,88.1731,1468.55,0.00276782
10,2,86.8382,1404.19,0.0566633
10,3,100,1469.13,0.00161319
10,4,97.8336,1474.18,0.00217381
10,5,71.2559,1324.75,0.00162568
10,6,93.2014,1406.23,0.00468061
10,7,77.2864,1447.74,0.240963
10,8,75.7512,1124.24,0.0536222
10,9,95.6906,1463.52,0.00259832
10,10,83.9879,1342.01,0.00241352
10,101,87.4295,1363.17,0.0269573
10,102,97.2138,1447.16,0.00538948
10,103,100,1470.49,0.00161483
10,104,90.3833,1360.89,0.00167205
10,105,66.929,1388.65,0.00316983
10,106,84.3466,1177.02,0.00161079
10,107,100,1470.09,0.00161808
10,108,80.7165,1006.16,0.0585114
10,109,98.9225,1469.59,0.00179455
10,110,84.5817,1322.71,0.00173385
20,11,59.2198,2771.98,0.00275458
20,12,86.4246,2498.7,0.0023679
20,13,93.9293,2752.33,0.00277684
20,14,75.1618,2353.55,0.0287707
20,15,95.1903,2943.87,0.00227334
20,16,95.991,2734.25,0.00264014
20,17,86.8894,2650.59,0.0265378
20,18,84.9361,2872.77,0.0141247
20,19,82.429,2497.28,0.00258846
20,20,81.7611,2684.6,0.0530979
20,201,97.91,2910.13,0.0379755
20,202,65.3152,2445.57,0.00541347
20,203,76.355,2272.27,0.00455405
20,204,73.8676,2603.98,0.00430179
20,205,85.7226,2686.77,0.00503689
20,206,100,2941.57,0.00195929
20,207,99.9666,2941.89,0.00206228
20,208,66.0577,2071.09,0.00493143
20,209,91.3068,2751.47,0.0041114
20,210,75.8618,2371.81,0.146092
10,1,63.2392,1176.03,0.0114692
10,2,65.5114,1477.9,0.00162146
10,3,99.6945,1463.2,0.00227249
10,4,57.4348,1078.45,0.0694494
10,5,43.1424,1031.99,0.00282323
10,6,77.4312,1432.59,0.00552745
10,7,90.6544,1425.02,0.00396328
10,8,84.9183,1196.44,0.00424685
10,9,88.1858,1355.95,0.00460449
10,10,76.8545,1197.65,0.00561906
10,101,84.0657,1468.21,0.0017053
10,102,59.5248,1264.44,0.00674344
10,103,94.8427,1407.89,0.00349065
10,104,66.6075,1189.8,0.00266516
10,105,80.1734,1315.2,0.00863886
10,106,91.2267,1378.62,0.00800805
10,107,51.6068,1099.76,0.0269517
10,108,75.6807,1439.71,0.00323062
10,109,78.7762,1280.81,0.0570062
10,110,75.1959,1250.12,0.0433166
20,11,65.3415,2179.77,0.00571513
20,12,74.5679,2408.61,0.00604523
20,13,87.4726,2621.98,0.00438039
20,14,49.4886,1814.47,0.139024
20,15,91.6263,2477.94,0.00474915
20,16,51.2824,1723.66,0.0970999
20,17,46.7081,1622.52,0.0840178
20,18,72.6454,2792.22,0.0356365
20,19,74.75,2749.71,0.00507111
20,20,80.8536,2485.52,0.0514197
20,201,92.9051,2854.56,0.00693891
20,202,58.0456,2153.01,0.0164193
20,203,37.2129,1693.09,0.00498471
20,204,50.9026,2339.13,0.00319077
20,205,82.6308,2595.69,0.0240743
20,206,83.0931,2684.51,0.00406989
20,207,68.6477,2249.34,0.128666
20,208,51.1823,2198.77,0.0413824
20,209,83.6031,2306.79,0.00580745
20,210,78.6083,2482.55,0.00596843
30,21,77.3861,3482.9,0.0261217
30,22,79.1525,3461.31,0.0091116
30,23,63.0059,3312.71,0.0415974
30,24,73.7924,3538.23,0.0106178
30,25,59.4793,3072.5,0.063367
30,26,84.7814,3912.97,0.0173581
30,27,64.4098,3436.18,0.0499154
30,28,77.6947,3327.69,0.0531794
30,29,64.4869,3586.01,0.022105
30,30,77.712,4192.81,0.00604282
30,301,72.8559,3146.2,0.0359424
30,302,76.1855,3673.9,0.0328759
30,303,70.2505,3305.19,0.00501134
30,304,73.9981,3498.98,0.00893001
30,305,54.6294,3038.68,0.067532
30,306,67.126,3245.02,0.00809181
30,307,78.6117,3510.5,0.031397
30,308,74.4553,3737.3,0.0480247
30,309,78.0219,3799.29,0.0152236
30,310,72.3134,3841.54,0.00819425
40,31,51.6923,3479.41,0.0681212
40,32,62.0556,4104.88,0.066931
40,33,77.3621,5088.28,0.0694085
40,34,62.7901,4585.09,0.0297805
40,35,59.0674,4097.92,0.0151163
40,36,64.4653,4417.15,0.0284762
40,37,62.5744,4469.12,0.0391863
40,38,65.7567,4319.89,0.0190004
40,39,66.7647,4791.5,0.04103
40,40,71.3979,4675.69,0.0288116
40,401,67.3396,4428.7,0.036824
40,402,68.5849,4424.68,0.0279348
40,403,74.3789,5060.09,0.0131906
40,404,67.0175,4659.65,0.0551122
40,405,74.4059,4782.63,0.00947901
40,406,79.3525,4403.44,0.0181694
40,407,58.9713,4401.99,0.0440821
40,408,64.7327,3932.98,0.0981075
40,409,64.1412,4279.89,0.0386691
40,410,62.8613,4736.32,0.0367582
50,41,69.0429,5882.61,0.0148362
50,42,61.0519,5058.43,0.0391328
50,43,67.1612,5796.84,0.0264336
50,44,65.3374,5572.1,0.0134068
50,45,61.3844,5042.34,0.0122299
50,46,69.7906,5373.87,0.0164915
50,47,55.335,4823.02,0.0477679
50,48,55.7319,5264.25,0.0339543
50,49,47.1483,4283.52,0.0197384
50,50,55.9643,5034.53,0.0436463
50,501,51.2304,4767.1,0.0310606
50,502,50.9199,4899.4,0.0419331
50,503,67.1589,5781.44,0.014879
50,504,72.717,6249.96,0.0665646
50,505,65.6088,5511.38,0.0151754
50,506,57.2617,5148.66,0.0198492
50,507,49.209,4287.58,0.0237925
50,508,63.4492,5075.05,0.0621967
50,509,62.3254,5462.31,0.0443411
50,510,69.2292,5450.98,0.0332285
5,1,0,0,0
10,1,0,0,0
10,2,0,0,0
10,3,0,0,0
10,4,0,0,0
10,5,0,0,0
10,6,0,0,0
10,7,0,0,0
10,8,0,0,0
10,9,0,0,0
10,10,0,0,0
10,101,0,0,0
10,102,0,0,0
10,103,0,0,0
10,104,0,0,0
10,105,0,0,0
10,106,0,0,0
10,107,0,0,0
10,108,0,0,0
10,109,0,0,0
10,110,0,0,0
20,11,0,0,0
20,12,0,0,0
20,13,0,0,0
20,14,0,0,0
20,15,0,0,0
20,16,0,0,0
20,17,0,0,0
20,18,0,0,0
20,19,0,0,0
20,20,0,0,0
20,201,0,0,0
20,202,0,0,0
20,203,0,0,0
20,204,0,0,0
20,205,0,0,0
20,206,0,0,0
20,207,0,0,0
20,208,0,0,0
20,209,0,0,0
20,210,0,0,0
30,21,0,0,0
30,22,0,0,0
30,23,0,0,0
30,24,0,0,0
30,25,0,0,0
30,26,0,0,0
30,27,0,0,0
30,28,0,0,0
30,29,0,0,0
30,30,0,0,0
30,301,0,0,0
30,302,0,0,0
30,303,0,0,0
30,304,0,0,0
30,305,0,0,0
30,306,0,0,0
30,307,0,0,0
30,308,0,0,0
30,309,0,0,0
30,310,0,0,0
40,31,0,0,0
40,32,0,0,0
40,33,0,0,0
40,34,0,0,0
40,35,0,0,0
40,36,0,0,0
40,37,0,0,0
40,38,0,0,0
40,39,0,0,0
40,40,0,0,0
40,401,0,0,0
40,402,0,0,0
40,403,0,0,0
40,404,0,0,0
40,405,0,0,0
40,406,0,0,0
40,407,0,0,0
40,408,0,0,0
40,409,0,0,0
40,410,0,0,0
50,41,0,0,0
50,42,0,0,0
50,43,0,0,0
50,44,0,0,0
50,45,0,0,0
50,46,0,0,0
50,47,0,0,0
50,48,0,0,0
50,49,0,0,0
50,50,0,0,0
50,501,0,0,0
50,502,0,0,0
50,503,0,0,0
50,504,0,0,0
50,505,0,0,0
50,506,0,0,0
50,507,0,0,0
50,508,0,0,0
50,509,0,0,0
50,510,0,0,0
10,1,0,0,0
10,2,0,0,0
10,3,0,0,0
10,4,0,0,0
10,5,0,0,0
10,6,0,0,0
10,7,0,0,0
10,8,0,0,0
10,9,0,0,0
10,10,0,0,0
10,101,0,0,0
10,102,0,0,0
10,103,0,0,0
10,104,0,0,0
10,105,0,0,0
10,106,0,0,0
10,107,0,0,0
10,108,0,0,0
10,109,0,0,0
10,110,0,0,0
20,11,0,0,0
20,12,0,0,0
20,13,0,0,0
20,14,0,0,0
20,15,0,0,0
20,16,0,0,0
20,17,0,0,0
20,18,0,0,0
20,19,0,0,0
20,20,0,0,0
20,201,0,0,0
20,202,0,0,0
20,203,0,0,0
20,204,0,0,0
20,205,0,0,0
20,206,0,0,0
20,207,0,0,0
20,208,0,0,0
20,209,0,0,0
20,210,0,0,0
30,21,0,0,0
30,22,0,0,0
30,23,0,0,0
30,24,0,0,0
30,25,0,0,0
30,26,0,0,0
30,27,0,0,0
30,28,0,0,0
30,29,0,0,0
30,30,0,0,0
30,301,0,0,0
30,302,0,0,0
30,303,0,0,0
30,304,0,0,0
30,305,0,0,0
30,306,0,0,0
30,307,0,0,0
30,308,0,0,0
30,309,0,0,0
30,310,0,0,0
40,31,0,0,0
40,32,0,0,0
40,33,0,0,0
40,34,0,0,0
40,35,0,0,0
40,36,0,0,0
40,37,0,0,0
40,38,0,0,0
40,39,0,0,0
40,40,0,0,0
40,401,0,0,0
40,402,0,0,0
40,403,0,0,0
40,404,0,0,0
40,405,0,0,0
40,406,0,0,0
40,407,0,0,0
40,408,0,0,0
40,409,0,0,0
40,410,0,0,0
50,41,0,0,0
50,42,0,0,0
50,43,0,0,0
50,44,0,0,0
50,45,0,0,0
50,46,0,0,0
50,47,0,0,0
50,48,0,0,0
50,49,0,0,0
50,50,0,0,0
50,501,0,0,0
50,502,0,0,0
50,503,0,0,0
50,504,0,0,0
50,505,0,0,0
50,506,0,0,0
50,507,0,0,0
50,508,0,0,0
50,509,0,0,0
50,510,0,0,0
2,1,0,0,0
3,1,69.734,383.614,0.034636
3,1,69.734,383.614,0.034636
2,1,56.5979,236.777,0.059965
1,1,48.9879,100.727,0.0381516
2,1,56.5979,236.777,0.059965
5,1,58.3662,471.753,0.0360978
5,1,58.3662,471.753,0.0360978
2,1,56.5979,236.777,0.059965
1,1,48.9879,100.727,0.0381516
2,1,56.5979,236.777,0.059965
2,1,57.6424,inf,0.0630189
2,1,56.5979,236.777,0.059965
1,1,48.9879,100.727,0.0381516
1,2,89.916,132.093,0.0164203
2,1,56.5979,236.777,0.059965
2,1,56.5979,236.777,0.059965
2,1,58.7302,14.5459,0.239576
2,1,58.7302,14.5459,0.239576
2,1,58.7302,14.5459,0.239576
2,1,75,inf,0.173416
5,1,0,0,0
5,1,0,0,0
1,1,0,0,0
2,1,0,0,0
3,1,0,0,0
10,1,0,0,0
10,2,0,0,0
10,3,0,0,0
10,4,0,0,0
10,5,0,0,0
10,6,0,0,0
10,7,0,0,0
10,8,0,0,0
10,9,0,0,0
10,10,0,0,0
10,101,0,0,0
10,102,0,0,0
10,103,0,0,0
10,104,0,0,0
10,105,0,0,0
10,106,0,0,0
10,107,0,0,0
10,108,0,0,0
10,109,0,0,0
10,110,0,0,0
20,11,0,0,0
20,12,0,0,0
20,13,0,0,0
20,14,0,0,0
20,15,0,0,0
20,16,0,0,0
20,17,0,0,0
20,18,0,0,0
20,19,0,0,0
20,20,0,0,0
20,201,0,0,0
20,202,0,0,0
20,203,0,0,0
20,204,0,0,0
20,205,0,0,0
20,206,0,0,0
20,207,0,0,0
20,208,0,0,0
20,209,0,0,0
20,210,0,0,0
30,21,0,0,0
30,22,0,0,0
30,23,0,0,0
30,24,0,0,0
30,25,0,0,0
30,26,0,0,0
30,27,0,0,0
30,28,0,0,0
30,29,0,0,0
30,30,0,0,0
30,301,0,0,0
30,302,0,0,0
30,303,0,0,0
30,304,0,0,0
30,305,0,0,0
30,306,0,0,0
30,307,0,0,0
30,308,0,0,0
30,309,0,0,0
30,310,0,0,0
40,31,0,0,0
40,32,0,0,0
40,33,0,0,0
40,34,0,0,0
40,35,0,0,0
40,36,0,0,0
40,37,0,0,0
40,38,0,0,0
40,39,0,0,0
40,40,0,0,0
40,401,0,0,0
40,402,0,0,0
40,403,0,0,0
40,404,0,0,0
40,405,0,0,0
40,406,0,0,0
40,407,0,0,0
40,408,0,0,0
10,2,0,0,0
10,2,0,0,0
10,2,0,0,0
10,2,0,0,0
10,1,0,0,0
10,2,0,0,0
10,3,0,0,0
10,4,0,0,0
10,5,0,0,0
10,6,0,0,0
10,7,0,0,0
10,8,0,0,0
10,9,0,0,0
10,10,0,0,0
10,101,0,0,0
10,102,0,0,0
10,103,0,0,0
10,104,0,0,0
10,105,0,0,0
10,106,0,0,0
10,107,0,0,0
10,108,0,0,0
10,109,0,0,0
10,110,0,0,0
20,11,0,0,0
20,12,0,0,0
20,13,0,0,0
20,14,0,0,0
20,15,0,0,0
20,16,0,0,0
20,17,0,0,0
20,18,0,0,0
20,19,0,0,0
20,20,0,0,0
20,201,0,0,0
20,202,0,0,0
20,203,0,0,0
20,204,0,0,0
20,205,0,0,0
20,206,0,0,0
20,207,0,0,0
20,208,0,0,0
20,209,0,0,0
20,210,0,0,0
30,21,0,0,0
30,22,0,0,0
30,23,0,0,0
30,24,0,0,0
30,25,0,0,0
30,26,0,0,0
30,27,0,0,0
30,28,0,0,0
30,29,0,0,0
30,30,0,0,0
30,301,0,0,0
30,302,0,0,0
30,303,0,0,0
30,304,0,0,0
30,305,0,0,0
30,306,0,0,0
30,307,0,0,0
30,308,0,0,0
30,309,0,0,0
30,310,0,0,0
40,31,0,0,0
40,32,0,0,0
40,33,0,0,0
40,34,0,0,0
40,35,0,0,0
40,36,0,0,0
40,37,0,0,0
40,38,0,0,0
40,39,0,0,0
40,40,0,0,0
40,401,0,0,0
40,402,0,0,0
40,403,0,0,0
40,404,0,0,0
40,405,0,0,0
40,406,0,0,0
40,407,0,0,0
40,408,0,0,0
40,409,0,0,0
40,410,0,0,0
50,41,0,0,0
50,42,0,0,0
50,43,0,0,0
50,44,0,0,0
50,45,0,0,0
50,46,0,0,0
50,47,0,0,0
50,48,0,0,0
50,49,0,0,0
50,50,0,0,0
50,501,0,0,0
50,502,0,0,0
50,503,0,0,0
50,504,0,0,0
50,505,0,0,0
50,506,0,0,0
50,507,0,0,0
50,508,0,0,0
50,509,0,0,0
50,510,0,0,0
1,1,0,0,0
2,1,0,0,0
2,1,0,0,0
2,1,0,0,0
2,1,0,0,0
2,1,0,0,0
2,1,0,0,0
2,1,0,0,0
1,1,0,0,0
1,1,0,0,0
1,1,0,0,0
2,1,0,0,0
2,1,0,0,0
2,1,89.1753,262.465,0.00493563
